City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Tuy Hoa,VN,2021-09-17 10:36:54,13.0833,109.3,80.58,80,24,4.59
293,Gimli,CA,2021-09-17 10:38:25,50.6336,-96.9907,48.22,66,29,4.61
294,Puerto Escondido,MX,2021-09-17 10:38:26,15.85,-97.0667,78.03,85,100,4.36
295,Nipawin,CA,2021-09-17 10:38:26,53.3668,-104.0009,44.64,81,40,18.41
296,Sorong,ID,2021-09-17 10:38:26,-0.8833,131.25,76.64,90,55,0.58
297,Baracoa,CU,2021-09-17 10:38:27,20.3467,-74.4958,80.17,88,96,6.49
298,Kenscoff,HT,2021-09-17 10:38:27,18.4506,-72.2869,59.14,88,20,5.75
299,Grand-Santi,GF,2021-09-17 10:38:27,4.25,-54.3833,75.15,95,48,2.71
300,Mercedes,AR,2021-09-17 10:38:28,-34.6515,-59.4307,55.76,84,0,6.42
301,Zhoucheng,CN,2021-09-17 10:38:28,35.9122,116.3117,72.34,77,96,5.97
302,Isiro,CD,2021-09-17 10:38:28,2.7739,27.616,72.84,91,100,4.72
303,Manakara,MG,2021-09-17 10:38:29,-22.1333,48.0167,78.71,66,3,13.6
304,Tayu,ID,2021-09-17 10:38:29,-6.5397,111.0518,82.78,75,81,10.8
305,Takoradi,GH,2021-09-17 10:38:29,4.8845,-1.7554,81.14,77,83,2.84
306,Milicz,PL,2021-09-17 10:38:30,51.5277,17.2714,64.2,84,100,10.47
307,Bayan,CN,2021-09-17 10:38:30,46.0833,127.4,60.17,76,0,7.76
308,Coatzacoalcos,MX,2021-09-17 10:34:54,18.15,-94.4167,76.33,89,100,5.88
309,Maningrida,AU,2021-09-17 10:38:30,-12.0667,134.2667,77.81,71,9,15.35
310,Paita,PE,2021-09-17 10:38:31,-5.0892,-81.1144,62.17,88,34,9.13
311,Sioux Lookout,CA,2021-09-17 10:38:31,50.1001,-91.917,53.67,87,75,9.22
312,El Carmen,CO,2021-09-17 10:38:31,8.5106,-73.4478,66.76,91,60,3.27
313,Christchurch,NZ,2021-09-17 10:36:55,-43.5333,172.6333,38.48,79,66,1.14
314,Sao Jose Da Coroa Grande,BR,2021-09-17 10:38:32,-8.8978,-35.1478,77.5,79,32,8.59
315,Senneterre,CA,2021-09-17 10:38:32,48.3835,-77.2328,53.82,80,20,10.16
316,Saldanha,ZA,2021-09-17 10:38:32,-33.0117,17.9442,71.65,50,0,6.96
317,Belaya Kholunitsa,RU,2021-09-17 10:38:33,58.84,50.8528,39.22,98,100,6.44
318,Tigil,RU,2021-09-17 10:38:33,57.8,158.6667,46.15,86,59,3.71
319,Vihti,FI,2021-09-17 10:38:34,60.417,24.3197,52.56,58,84,11.01
320,Rio Grande,BR,2021-09-17 10:35:01,-32.035,-52.0986,58.78,77,0,12.8
321,Pandavapura,IN,2021-09-17 10:38:34,12.5006,76.6733,88.07,57,68,10.04
322,Male,MV,2021-09-17 10:38:34,4.1748,73.5089,87.75,70,75,10.36
323,Kielce,PL,2021-09-17 10:38:35,50.8703,20.6275,56.8,87,100,6.51
324,Abomsa,ET,2021-09-17 10:38:35,9.9833,39.9833,88.7,24,0,8.28
325,Fountain Hills,US,2021-09-17 10:35:39,33.6117,-111.7174,86.09,34,1,6.91
326,Ixtapa,MX,2021-09-17 10:38:35,20.7,-105.2,75.22,100,75,0.0
327,Hovd,MN,2021-09-17 10:38:36,48.0056,91.6419,64.06,33,79,3.0
328,Despotovac,RS,2021-09-17 10:38:36,44.0925,21.4469,90.21,26,100,9.55
329,Souillac,MU,2021-09-17 10:38:36,-20.5167,57.5167,77.36,78,75,14.97
330,Tonekabon,IR,2021-09-17 10:38:37,36.8163,50.8738,80.55,77,43,8.39
331,Plettenberg Bay,ZA,2021-09-17 10:38:37,-34.0527,23.3716,60.15,62,84,3.53
332,Iracoubo,GF,2021-09-17 10:38:37,5.4802,-53.2011,81.12,82,21,6.8
333,Chimore,BO,2021-09-17 10:38:38,-16.9833,-65.1333,70.79,71,63,1.1
334,Bulaevo,KZ,2021-09-17 10:38:38,54.9056,70.4439,47.79,58,97,16.2
335,Chany,RU,2021-09-17 10:38:38,55.3121,76.7647,58.5,48,100,12.03
336,Karratha,AU,2021-09-17 10:38:39,-20.7377,116.8463,75.07,50,8,12.59
337,Inhambane,MZ,2021-09-17 10:38:39,-23.865,35.3833,73.38,88,75,6.91
338,Aurangabad,IN,2021-09-17 10:34:11,19.8833,75.3333,82.49,74,75,4.61
339,Belmonte,BR,2021-09-17 10:38:40,-15.8631,-38.8828,77.5,59,9,10.92
340,Metro,ID,2021-09-17 10:38:40,-5.1131,105.3067,80.26,76,82,7.83
341,Mantua,IT,2021-09-17 10:38:40,45.1667,10.7833,77.09,77,100,4.0
342,Wattegama,LK,2021-09-17 10:38:41,6.7989,81.4808,88.72,46,98,6.26
343,Daguma,PH,2021-09-17 10:38:41,6.5867,124.5472,75.61,93,100,1.97
344,Kurchum,KZ,2021-09-17 10:38:41,48.5722,83.6542,77.34,17,29,6.71
345,Samarai,PG,2021-09-17 10:38:42,-10.6167,150.6667,77.05,75,100,19.04
346,Zhezkazgan,KZ,2021-09-17 10:38:42,47.8043,67.7144,62.08,48,88,18.37
347,Oriximina,BR,2021-09-17 10:38:43,-1.7656,-55.8661,77.54,75,8,4.0
348,Kutum,SD,2021-09-17 10:38:43,14.2,24.6667,87.66,24,41,16.26
349,Durban,ZA,2021-09-17 10:33:56,-29.8579,31.0292,68.02,57,31,10.0
350,Tirlyanskiy,RU,2021-09-17 10:38:43,54.2109,58.5806,39.24,95,100,9.17
351,Ondjiva,AO,2021-09-17 10:38:44,-17.0667,15.7333,87.84,10,0,6.91
352,Iralaya,HN,2021-09-17 10:38:44,15.0,-83.2333,80.82,83,84,10.2
353,Sudak,UA,2021-09-17 10:38:44,44.85,34.9667,72.3,37,0,4.38
354,Warren,US,2021-09-17 10:38:18,39.4334,-84.1666,66.07,89,90,0.0
355,Ekibastuz,KZ,2021-09-17 10:38:45,51.6667,75.3667,62.13,43,100,25.12
356,Atikokan,CA,2021-09-17 10:38:46,48.7555,-91.6216,51.51,88,84,9.31
357,Bac Lieu,VN,2021-09-17 10:38:46,9.285,105.7244,81.05,78,46,5.7
358,San Patricio,US,2021-09-17 10:38:46,28.017,-97.5169,79.83,85,9,1.99
359,Hasaki,JP,2021-09-17 10:38:46,35.7333,140.8333,72.0,66,100,16.84
360,Ballina,AU,2021-09-17 10:38:47,-28.8667,153.5667,60.84,80,0,5.75
361,Port-Gentil,GA,2021-09-17 10:38:47,-0.7193,8.7815,84.16,65,75,13.8
362,Acapulco,MX,2021-09-17 10:38:48,16.8634,-99.8901,76.86,86,98,4.72
363,Sambava,MG,2021-09-17 10:38:48,-14.2667,50.1667,77.77,64,81,10.98
364,Waipawa,NZ,2021-09-17 10:38:48,-41.4122,175.5153,43.43,82,100,7.45
365,Callaway,US,2021-09-17 10:38:49,30.153,-85.5699,75.9,97,20,1.01
366,Ilulissat,GL,2021-09-17 10:38:49,69.2167,-51.1,19.42,63,20,2.3
367,Zhengjiatun,CN,2021-09-17 10:38:49,43.5064,123.5064,63.43,61,0,5.75
368,Garissa,KE,2021-09-17 10:38:50,-0.4536,39.6401,93.65,30,47,17.83
369,Portree,GB,2021-09-17 10:38:50,57.4129,-6.1942,59.52,96,100,10.18
370,Broken Hill,AU,2021-09-17 10:38:50,-31.95,141.4333,62.31,72,75,19.57
371,Arai,JP,2021-09-17 10:38:51,37.0167,138.25,74.62,90,100,5.59
372,Namatanai,PG,2021-09-17 10:38:51,-3.6667,152.4333,79.56,82,42,9.42
373,Fethiye,TR,2021-09-17 10:38:51,36.6217,29.1164,91.27,29,0,7.11
374,Atar,MR,2021-09-17 10:38:52,20.5169,-13.0499,93.15,20,92,5.39
375,Constitucion,CL,2021-09-17 10:38:52,-35.3333,-72.4167,48.04,90,53,9.01
376,Aosta,IT,2021-09-17 10:38:52,45.7667,7.4167,64.35,51,5,3.44
377,Talnakh,RU,2021-09-17 10:38:53,69.4865,88.3972,44.82,67,6,2.8
378,Necochea,AR,2021-09-17 10:38:53,-38.5473,-58.7368,51.04,71,0,14.05
379,Tocopilla,CL,2021-09-17 10:38:53,-22.092,-70.1979,60.24,62,13,9.1
380,Ust-Nera,RU,2021-09-17 10:38:54,64.5667,143.2,49.23,60,97,2.39
381,Kenai,US,2021-09-17 10:38:54,60.5544,-151.2583,47.14,89,90,12.66
382,Marsala,IT,2021-09-17 10:38:54,37.7966,12.4352,85.95,58,20,17.27
383,Nelson Bay,AU,2021-09-17 10:38:55,-32.7167,152.15,62.01,81,22,1.01
384,Mahenge,TZ,2021-09-17 10:38:55,-8.6833,36.7167,84.34,34,53,3.4
385,Trstena,SK,2021-09-17 10:38:55,49.361,19.6125,58.28,96,100,5.19
386,Dakar,SN,2021-09-17 10:38:05,14.6937,-17.4441,85.08,79,20,0.0
387,Lazaro Cardenas,MX,2021-09-17 10:38:56,17.9583,-102.2,76.41,90,100,4.32
388,Praia Da Vitoria,PT,2021-09-17 10:38:56,38.7333,-27.0667,71.76,100,75,10.22
389,Verkhoyansk,RU,2021-09-17 10:38:56,67.5447,133.385,45.5,94,100,5.5
390,Lamu,KE,2021-09-17 10:38:57,-2.2717,40.902,84.42,65,26,15.59
391,Adrar,MR,2021-09-17 10:38:57,20.5022,-10.0711,92.57,23,100,3.4
392,San Luis,AR,2021-09-17 10:38:57,-33.295,-66.3356,58.23,32,0,14.41
393,Burayevo,RU,2021-09-17 10:38:58,55.8407,55.4083,45.07,80,100,11.1
394,Santa Maria,BR,2021-09-17 10:37:04,-29.6842,-53.8069,52.9,94,75,10.36
395,Salinopolis,BR,2021-09-17 10:38:58,-0.6136,-47.3561,80.91,83,7,10.07
396,Nata,PA,2021-09-17 10:38:58,8.3333,-80.5167,74.34,91,53,3.15
397,Platon Sanchez,MX,2021-09-17 10:38:59,21.2833,-98.3667,75.18,94,100,1.83
398,Leningradskiy,RU,2021-09-17 10:38:59,69.3833,178.4167,29.17,90,100,6.49
399,Matagami,CA,2021-09-17 10:38:59,49.7502,-77.6328,53.71,82,75,12.66
400,Chokurdakh,RU,2021-09-17 10:39:00,70.6333,147.9167,35.42,96,100,9.75
401,Wukari,NG,2021-09-17 10:39:00,7.85,9.7833,81.95,73,100,9.57
402,Whitefish,US,2021-09-17 10:39:00,48.4111,-114.3376,41.38,85,1,0.0
403,Burgeo,CA,2021-09-17 10:39:01,47.6167,-57.6152,54.25,74,6,3.85
404,Santo Andre,BR,2021-09-17 10:39:01,-23.6639,-46.5383,60.37,88,90,10.36
405,Bollnas,SE,2021-09-17 10:39:01,61.3482,16.3946,50.13,84,100,8.68
406,Hami,CN,2021-09-17 10:39:02,42.8,93.45,86.32,14,92,11.1
407,Sao Paulo De Olivenca,BR,2021-09-17 10:39:02,-3.3783,-68.8725,70.48,99,22,2.13
408,Clyde,US,2021-09-17 10:39:02,41.3042,-82.9752,65.55,93,0,5.95
409,Mirnyy,RU,2021-09-17 10:39:03,62.5353,113.9611,39.33,76,58,6.4
410,Bumba,CD,2021-09-17 10:39:03,2.1833,22.4667,82.89,54,99,4.27
411,Golden,US,2021-09-17 10:38:53,39.7555,-105.2211,59.56,66,1,1.99
412,Omis,HR,2021-09-17 10:39:04,43.4447,16.6886,79.77,65,82,13.31
413,Roma,US,2021-09-17 10:39:04,43.2128,-75.4557,65.88,95,90,3.44
414,Arlit,NE,2021-09-17 10:39:04,18.7369,7.3853,99.97,10,10,3.33
415,Oktyabrskiy,RU,2021-09-17 10:39:04,54.4815,53.471,48.85,59,100,12.77
416,Myitkyina,MM,2021-09-17 10:39:05,25.3833,97.4,78.78,94,87,1.95
417,Shimoda,JP,2021-09-17 10:39:05,34.6667,138.95,75.18,82,100,11.77
418,Marawi,PH,2021-09-17 10:39:06,7.9986,124.2928,66.65,92,100,1.63
419,Havoysund,NO,2021-09-17 10:39:06,70.9963,24.6622,47.28,70,100,11.99
420,Patharia,IN,2021-09-17 10:39:06,23.9,79.2,79.84,86,99,11.48
421,Gubkinskiy,RU,2021-09-17 10:39:06,64.434,76.5026,43.12,96,100,21.59
422,Batang Berjuntai,MY,2021-09-17 10:39:07,3.3833,101.4167,82.45,86,65,5.21
423,Valparaiso,CL,2021-09-17 10:39:07,-33.0393,-71.6273,51.44,93,90,4.61
424,Storforshei,NO,2021-09-17 10:39:08,66.4043,14.5233,51.58,71,75,11.5
425,Roswell,US,2021-09-17 10:39:08,34.0232,-84.3616,71.38,95,90,0.0
426,Dharchula,IN,2021-09-17 10:39:08,29.85,80.5333,77.34,80,63,3.98
427,Obidos,BR,2021-09-17 10:39:09,-1.9175,-55.5181,77.05,80,23,5.26
428,Tessalit,ML,2021-09-17 10:39:09,20.1986,1.0114,101.75,17,1,12.44
429,Margate,GB,2021-09-17 10:35:56,51.3813,1.3862,67.86,83,100,9.75
430,Tual,ID,2021-09-17 10:39:10,-5.6667,132.75,81.07,79,58,21.03
431,Songea,TZ,2021-09-17 10:39:10,-10.6833,35.65,91.13,22,25,5.88
432,Kosh-Agach,RU,2021-09-17 10:35:15,50.0,88.6667,60.33,24,46,10.36
433,Ilebo,CD,2021-09-17 10:39:11,-4.3167,20.5833,93.81,39,94,4.65
434,Binzhou,CN,2021-09-17 10:39:11,37.3667,118.0167,68.36,69,99,7.0
435,Bougouni,ML,2021-09-17 10:39:11,11.417,-7.479,83.53,69,48,4.07
436,Tongzi,CN,2021-09-17 10:39:12,28.7829,105.0877,72.77,88,99,3.36
437,Fort Nelson,CA,2021-09-17 10:39:12,58.8053,-122.7002,42.39,81,75,4.61
438,Celestun,MX,2021-09-17 10:39:12,20.8667,-90.4,78.53,87,91,11.32
439,Fare,PF,2021-09-17 10:39:13,-16.7,-151.0167,78.22,71,3,21.52
440,Sobolevo,RU,2021-09-17 10:39:13,54.4299,31.8996,42.64,85,100,10.0
441,Vostok,RU,2021-09-17 10:39:13,46.4856,135.8833,49.15,91,8,4.76
442,Shetpe,KZ,2021-09-17 10:39:14,44.1667,52.1167,70.83,23,0,15.66
443,Alhandra,BR,2021-09-17 10:39:14,-7.4386,-34.9144,75.42,70,53,12.15
444,Lata,PT,2021-09-17 10:39:14,40.1629,-8.3327,75.07,53,46,5.55
445,Tshikapa,CD,2021-09-17 10:39:15,-6.4167,20.8,95.74,33,61,5.66
446,Bentiu,SS,2021-09-17 10:39:15,9.2333,29.8333,79.56,75,100,5.39
447,Saint-Pierre,RE,2021-09-17 10:39:15,-21.3393,55.4781,78.44,73,90,4.61
448,Hokitika,NZ,2021-09-17 10:39:16,-42.7167,170.9667,42.55,65,2,7.74
449,Panormos,GR,2021-09-17 10:39:16,35.4182,24.6909,87.22,38,0,4.56
450,Nexo,DK,2021-09-17 10:39:16,55.0607,15.1306,60.89,81,85,3.6
451,Taree,AU,2021-09-17 10:39:16,-31.9,152.4667,57.58,82,2,6.91
452,Olafsvik,IS,2021-09-17 10:39:17,64.8945,-23.7142,45.55,69,100,13.42
453,Palmer,US,2021-09-17 10:39:17,42.1584,-72.3287,65.01,91,90,4.61
454,Abu Samrah,SY,2021-09-17 10:39:17,35.3029,37.1841,84.31,26,0,5.48
455,Harper,LR,2021-09-17 10:39:18,4.375,-7.7169,79.74,80,91,7.81
456,Yueyang,CN,2021-09-17 10:39:18,29.3333,113.0919,82.42,61,43,8.39
457,Islampur,IN,2021-09-17 10:39:18,26.2667,88.2,87.08,69,87,5.35
458,Killybegs,IE,2021-09-17 10:39:19,54.6333,-8.45,63.45,88,100,6.2
459,Opuwo,NA,2021-09-17 10:39:19,-18.0607,13.84,91.9,10,5,15.3
460,Rovaniemi,FI,2021-09-17 10:39:19,66.5,25.7167,42.21,70,75,3.44
461,Mitsamiouli,KM,2021-09-17 10:39:20,-11.3847,43.2844,86.29,62,20,12.66
462,Komsomolskiy,UZ,2021-09-17 10:39:20,40.4272,71.7189,90.32,15,0,6.91
463,San Quintin,MX,2021-09-17 10:39:21,30.4833,-115.95,65.75,84,0,8.99
464,Naron,ES,2021-09-17 10:39:21,43.5167,-8.1528,69.03,81,83,8.37
465,Labuhan,ID,2021-09-17 10:39:21,-6.8844,112.2051,83.91,70,64,10.2
466,Saint George,US,2021-09-17 10:39:22,37.1041,-113.5841,72.54,19,1,1.99
467,Cayenne,GF,2021-09-17 10:39:22,4.9333,-52.3333,78.1,92,0,2.3
468,Bombay,IN,2021-09-17 10:35:00,19.0144,72.8479,85.98,70,40,9.22
469,Isla Vista,US,2021-09-17 10:39:23,34.4133,-119.861,60.78,73,90,9.22
470,Kysyl-Syr,RU,2021-09-17 10:39:23,63.8986,122.7617,44.87,57,100,12.48
471,Venice,US,2021-09-17 10:37:58,27.0998,-82.4543,78.82,99,1,1.01
472,Rincon,US,2021-09-17 10:39:23,32.296,-81.2354,75.85,100,90,6.91
473,Salinas,US,2021-09-17 10:36:57,36.6777,-121.6555,57.9,83,90,0.0
474,Tucuma,BR,2021-09-17 10:39:24,-0.1833,-50.05,79.68,88,16,5.68
475,Mackay,AU,2021-09-17 10:36:32,-21.15,149.2,69.78,73,40,8.05
476,Batagay-Alyta,RU,2021-09-17 10:39:24,67.8006,130.4114,36.23,99,100,6.33
477,Kemijarvi,FI,2021-09-17 10:39:25,66.7131,27.4306,46.22,59,100,5.68
478,Barreiras,BR,2021-09-17 10:37:20,-12.1528,-44.99,78.85,33,2,6.64
479,Hearst,CA,2021-09-17 10:39:25,49.6835,-83.6665,61.05,88,82,13.35
480,Krasnoselkup,RU,2021-09-17 10:39:26,65.7,82.4667,43.12,94,100,23.58
481,Walla Walla,US,2021-09-17 10:39:26,46.0646,-118.343,51.42,37,1,4.61
482,Solwezi,ZM,2021-09-17 10:39:26,-12.1688,26.3894,92.84,14,12,5.79
483,Bontang,ID,2021-09-17 10:39:26,0.1333,117.5,80.26,83,68,6.82
484,Challapata,BO,2021-09-17 10:39:27,-18.9,-66.7667,45.7,77,94,2.13
485,Awjilah,LY,2021-09-17 10:39:27,29.1081,21.2869,89.29,25,0,6.4
486,Sorland,NO,2021-09-17 10:39:27,67.667,12.6934,53.67,79,100,9.37
487,Bud,US,2021-09-17 10:39:28,39.447,-86.1758,66.22,98,0,5.21
488,Abha,SA,2021-09-17 10:39:28,18.2164,42.5053,84.02,12,40,5.75
489,Natchitoches,US,2021-09-17 10:39:28,31.7668,-93.1335,74.25,100,90,0.0
490,Boende,CD,2021-09-17 10:39:29,-0.2167,20.8667,84.27,56,100,3.02
491,Chippewa Falls,US,2021-09-17 10:35:20,44.9369,-91.3929,69.39,83,98,5.08
492,Kidal,ML,2021-09-17 10:39:29,18.4411,1.4078,101.37,19,8,14.85
493,Porto Velho,BR,2021-09-17 10:39:30,-8.7619,-63.9039,75.25,94,0,1.14
494,Lichinga,MZ,2021-09-17 10:39:30,-13.3128,35.2406,82.49,34,20,8.05
495,Mahishadal,IN,2021-09-17 10:39:30,22.1833,87.9833,85.1,79,73,6.02
496,Nacala,MZ,2021-09-17 10:39:31,-14.5428,40.6728,83.52,65,20,14.97
497,Slobozia,MD,2021-09-17 10:39:31,46.7281,29.7078,83.28,35,92,17.25
498,Narsaq,GL,2021-09-17 10:39:31,60.9167,-46.05,39.42,72,100,1.74
499,George,ZA,2021-09-17 10:39:32,-33.963,22.4617,56.75,72,75,4.61
500,Bintulu,MY,2021-09-17 10:39:32,3.1667,113.0333,84.61,79,20,3.44
501,Port Hueneme,US,2021-09-17 10:38:35,34.1478,-119.1951,62.78,88,90,3.44
502,Portland,US,2021-09-17 10:37:29,45.5234,-122.6762,58.6,55,1,1.01
503,Ulaanbaatar,MN,2021-09-17 10:39:33,47.9077,106.8832,66.33,42,40,4.47
504,Vardo,NO,2021-09-17 10:39:33,70.3705,31.1107,44.35,75,75,13.8
505,Rabak,SD,2021-09-17 10:39:33,13.1809,32.74,94.35,40,3,7.99
506,Almaznyy,RU,2021-09-17 10:39:34,48.0448,40.045,69.94,25,32,5.39
507,Trincomalee,LK,2021-09-17 10:39:34,8.5711,81.2335,83.08,77,99,6.64
508,Santiago,CL,2021-09-17 10:35:39,-33.4569,-70.6483,41.95,93,8,1.14
509,Tabou,CI,2021-09-17 10:39:34,4.423,-7.3528,79.9,80,88,7.31
510,Havelock,US,2021-09-17 10:37:24,34.8791,-76.9013,75.18,95,100,1.01
511,Kiruna,SE,2021-09-17 10:39:35,67.8557,20.2251,40.12,87,90,14.97
512,Middelburg,ZA,2021-09-17 10:39:35,-25.7751,29.4648,73.63,23,0,10.74
513,Petauke,ZM,2021-09-17 10:39:36,-14.2426,31.3253,96.03,11,33,7.09
514,Brownsburg,US,2021-09-17 10:36:06,39.8434,-86.3978,65.98,93,1,0.0
515,Mangrol,IN,2021-09-17 10:39:36,21.1167,70.1167,81.36,85,100,10.47
516,Kantemirovka,RU,2021-09-17 10:39:36,49.7089,39.8592,69.98,26,65,7.29
517,Ust-Tsilma,RU,2021-09-17 10:39:37,65.441,52.1498,45.34,70,100,10.92
518,Gizo,SB,2021-09-17 10:39:37,-8.103,156.8419,81.72,78,74,14.94
519,Belaya Gora,RU,2021-09-17 10:39:37,68.5333,146.4167,46.65,70,100,7.02
520,Mocajuba,BR,2021-09-17 10:39:38,-2.5842,-49.5072,76.89,90,39,4.05
521,Ottawa,CA,2021-09-17 10:36:44,45.4112,-75.6981,54.72,91,20,4.61
522,Bria,CF,2021-09-17 10:39:38,6.5423,21.9863,69.55,98,100,4.29
523,Angoche,MZ,2021-09-17 10:39:38,-16.2325,39.9086,86.18,52,84,15.19
524,Hay River,CA,2021-09-17 10:39:39,60.8156,-115.7999,37.38,87,20,5.75
525,Kloulklubed,PW,2021-09-17 10:39:39,7.0419,134.2556,77.76,88,100,9.22
526,Tevriz,RU,2021-09-17 10:39:39,57.509,72.4042,44.35,82,100,7.85
527,Darnah,LY,2021-09-17 10:39:40,32.767,22.6367,80.74,59,0,17.25
528,Prince Albert,CA,2021-09-17 10:39:40,53.2001,-105.7677,42.75,75,75,14.97
529,Neiafu,TO,2021-09-17 10:39:40,-18.65,-173.9833,78.37,81,0,14.12
530,Bethel,US,2021-09-17 10:39:41,41.3712,-73.414,68.05,93,90,1.99
531,Oparino,RU,2021-09-17 10:39:41,59.8518,48.2783,38.01,98,100,7.0
532,Yuanping,CN,2021-09-17 10:39:41,38.7153,112.7575,65.68,68,85,3.6
533,Cifuentes,CU,2021-09-17 10:39:42,22.645,-80.0461,71.22,100,40,5.75
534,Lancaster,US,2021-09-17 10:36:01,40.2504,-76.2499,70.75,94,100,7.45
535,Abu Dhabi,AE,2021-09-17 10:35:31,24.4667,54.3667,102.31,32,0,11.5
536,Sironj,IN,2021-09-17 10:39:42,24.1,77.7,75.33,88,100,14.25
537,Esperance,AU,2021-09-17 10:39:42,-33.8667,121.9,51.64,65,33,9.53
538,Noumea,NC,2021-09-17 10:39:43,-22.2763,166.4572,60.78,59,23,7.34
539,Kilindoni,TZ,2021-09-17 10:39:43,-7.9139,39.6668,78.44,68,72,9.42
540,Benjamin Constant,BR,2021-09-17 10:39:43,-4.3831,-70.0311,73.53,99,68,1.97
541,Mogzon,RU,2021-09-17 10:39:44,51.7435,111.9606,45.95,58,44,4.85
542,Kourou,GF,2021-09-17 10:39:44,5.1552,-52.6478,78.12,83,38,5.61
543,Nhulunbuy,AU,2021-09-17 10:39:44,-12.2333,136.7667,77.61,69,40,6.91
544,Manjacaze,MZ,2021-09-17 10:39:45,-24.7117,33.8828,68.65,68,100,13.98
545,Ponta Delgada,PT,2021-09-17 10:39:45,37.7333,-25.6667,72.32,83,75,6.91
546,Berezovyy,RU,2021-09-17 10:39:45,51.6667,135.7,50.79,67,7,6.08
547,Aksha,RU,2021-09-17 10:39:46,50.2814,113.2867,50.9,89,51,4.68
548,Cheremnoye,RU,2021-09-17 10:39:46,53.1697,83.2133,81.19,20,74,17.52
549,Homer,US,2021-09-17 10:39:46,59.6425,-151.5483,47.8,84,1,0.0
550,Denizli,TR,2021-09-17 10:39:47,37.8402,29.0698,74.25,20,0,5.88
551,Machiques,VE,2021-09-17 10:39:47,10.0644,-72.545,74.95,77,15,4.34
552,Stulovo,RU,2021-09-17 10:39:47,58.7225,50.1439,38.84,97,100,7.67
553,Hervey Bay,AU,2021-09-17 10:39:48,-25.2986,152.8535,66.04,67,0,10.4
554,Homa Bay,KE,2021-09-17 10:39:48,-0.5273,34.4571,80.28,64,55,8.86
555,Basco,PH,2021-09-17 10:39:48,20.4487,121.9702,84.74,76,64,14.05
556,Sao Felix Do Xingu,BR,2021-09-17 10:39:49,-6.6447,-51.995,79.7,61,4,2.62
557,Araxa,BR,2021-09-17 10:36:06,-19.5933,-46.9406,67.96,73,0,6.91
558,Mabaruma,GY,2021-09-17 10:39:49,8.2,-59.7833,76.8,93,24,2.01
